Vacancy_id;Vacancy_name;Vacancy_url;Salary_min;Salary_max;Salary_cur;Employer_name;Employer_url;Employer_city
81610867;Data Scientist (to Cyprus);https://hh.ru/vacancy/81610867;0;0;-;Space307;https://hh.ru/employer/2913350?hhtmFrom=vacancy;Санкт-Петербург
80408226;Ведущий Data Scientist (NLP), Базовое ранжирование;https://hh.ru/vacancy/80408226;0;0;-;Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev&hhtmFrom=vacancy;-
83274298;Cпециалист по обработке и анализу данных для машинного обучения (Data Scientist);https://hh.ru/vacancy/83274298;120000;120000;₽;ООО Исток Аудио Трейдинг;https://hh.ru/employer/59106?hhtmFrom=vacancy;Ивантеевка
83380110;Data Scientist c опытом разработки и обучения NLP/ NLU;https://hh.ru/vacancy/83380110;0;0;-;ООО ИЦ АЙ-ТЕКО;https://hh.ru/employer/872178?hhtmFrom=vacancy;Москва
82246340;Старший Data Scientist, Товарные рекомендации;https://hh.ru/vacancy/82246340;0;0;-;Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev&hhtmFrom=vacancy;-
83047595;Data Scientist;https://hh.ru/vacancy/83047595;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
82918783;Middle Data Scientist (СV) / Computer Vision Engineer;https://hh.ru/vacancy/82918783;0;0;-;MillionAgents;https://hh.ru/employer/863273?hhtmFrom=vacancy;Москва
83989380;Middle Data Scientist;https://hh.ru/vacancy/83989380;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
81856616;Lead Data Scientist;https://hh.ru/vacancy/81856616;0;0;-;Rubbles;https://hh.ru/employer/2223982?hhtmFrom=vacancy;Москва
83367484;Middle Data Scientist / Аналитик данных;https://hh.ru/vacancy/83367484;0;0;-;АО Технологии ОФС;https://hh.ru/employer/2501547?hhtmFrom=vacancy;Новосибирск
84044853;Middle/Senior Data Scientist;https://hh.ru/vacancy/84044853;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
78465611;Управляющий директор \ Data Scientist (Сопровождение процесса разработки и использования моделей);https://hh.ru/vacancy/78465611;0;0;-;ПАО ВТБ, Подразделения Поддержки и Контроля;https://hh.ru/employer/4181?dpt=vtb-4181-pik&hhtmFrom=vacancy;Москва
82636333;Разработчик-исследователь / Data Scientist в Data Office;https://hh.ru/vacancy/82636333;0;0;-;VK, ВКонтакте;https://hh.ru/employer/15478?dpt=mailru-15478-vkontakt&hhtmFrom=vacancy;Москва
82917833;Senior Data scientist (Управление рисками корпоративных клиентов);https://hh.ru/vacancy/82917833;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
67924416;Senior Data Scientist/ML Engineer (команда SmartSearch);https://hh.ru/vacancy/67924416;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
83358230;Data Scientist senior;https://hh.ru/vacancy/83358230;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83333556;Senior Data Scientist в Финуслуги;https://hh.ru/vacancy/83333556;0;0;-;ПАО Московская Биржа;https://hh.ru/employer/4307?hhtmFrom=vacancy;-
84052825;Data Scientist;https://hh.ru/vacancy/84052825;0;0;-;АО Первая Грузовая Компания, IT/Digital;https://hh.ru/employer/219464?dpt=219464-219464-it&hhtmFrom=vacancy;-
82750408;Data Scientist middle+/Senior;https://hh.ru/vacancy/82750408;250000;380000;₽;ИП Мамаева Ирина Анатольевна;https://hh.ru/employer/6116362?hhtmFrom=vacancy;Москва
80800495;Senior Data Scientist;https://hh.ru/vacancy/80800495;0;0;-;ПАО «Газпром нефть» ИТ;https://hh.ru/employer/39305?dpt=gpn-39305-it&hhtmFrom=vacancy;Санкт-Петербург
81312951;Senior Data Scientist в команду SME Chat;https://hh.ru/vacancy/81312951;0;0;-;Райффайзен Банк;https://hh.ru/employer/4023?hhtmFrom=vacancy;-
83436498;Data Scientist;https://hh.ru/vacancy/83436498;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
81489620;Data Scientist / ML Engineer (Middle+);https://hh.ru/vacancy/81489620;180000;260000;₽;DIGINETICA;https://hh.ru/employer/1723062?hhtmFrom=vacancy;Москва
79720387;Data Scientist;https://hh.ru/vacancy/79720387;0;0;-;«РОСБАНК»;https://hh.ru/employer/599?dpt=rosbank-599-opyt&hhtmFrom=vacancy;Москва
67411146;Ведущий Data Scientist, Ранжирование поиска;https://hh.ru/vacancy/67411146;0;0;-;Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev&hhtmFrom=vacancy;-
81489621;Data Scientist / ML Engineer (Middle+);https://hh.ru/vacancy/81489621;180000;260000;₽;DIGINETICA;https://hh.ru/employer/1723062?hhtmFrom=vacancy;Санкт-Петербург
81326729;Lead Data Scientist;https://hh.ru/vacancy/81326729;0;0;-;INSITECH Development;https://hh.ru/employer/5289974?hhtmFrom=vacancy;Москва
80950237;Senior Data Scientist (NLP);https://hh.ru/vacancy/80950237;0;0;-;АО Крибрум;https://hh.ru/employer/2746712?hhtmFrom=vacancy;-
83273619;Data Scientist (Deep Learning for Demand Forecast);https://hh.ru/vacancy/83273619;0;0;-;ООО БиАйЭй-Технолоджиз;https://hh.ru/employer/2565797?hhtmFrom=vacancy;-
82636334;Разработчик-исследователь / Data Scientist в Data Office;https://hh.ru/vacancy/82636334;0;0;-;VK, ВКонтакте;https://hh.ru/employer/15478?dpt=mailru-15478-vkontakt&hhtmFrom=vacancy;Санкт-Петербург
80654779;Senior Data Scientist (R&D, задачи оптимизации);https://hh.ru/vacancy/80654779;0;0;-;Rubbles;https://hh.ru/employer/2223982?hhtmFrom=vacancy;Москва
83541534;Data Scientist;https://hh.ru/vacancy/83541534;0;0;-;Сбер. IT;https://hh.ru/employer/3529?dpt=3529-3529-it&hhtmFrom=vacancy;Москва
83357855;Middle+ Data Scientist;https://hh.ru/vacancy/83357855;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
82550578;Старший Data Scientist, Маркетплейс, Сервисы обработки текстов;https://hh.ru/vacancy/82550578;0;0;-;Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev&hhtmFrom=vacancy;-
83563343;Senior Data Scientist (Ads Platform);https://hh.ru/vacancy/83563343;0;0;-;Lamoda Tech;https://hh.ru/employer/9418714?hhtmFrom=vacancy;Москва
83358213;Data Scientist – Senior/Chief;https://hh.ru/vacancy/83358213;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83160877;Chief ML Scientist;https://hh.ru/vacancy/83160877;0;0;-;Flow Health, Inc;https://hh.ru/employer/2958547?hhtmFrom=vacancy;Москва
80282746;Senior Data Scientist (NLP);https://hh.ru/vacancy/80282746;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
84009554;Data Scientist в b2c направление;https://hh.ru/vacancy/84009554;0;0;-;ООО HeadHunter::Analytics/Data Science;https://hh.ru/employer/1455?dpt=hh-1455-ds&hhtmFrom=vacancy;-
83961792;Data Scientist (Кампании продаж);https://hh.ru/vacancy/83961792;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
83602608;Senior Data Scientist;https://hh.ru/vacancy/83602608;0;0;-;Группа Самолет;https://hh.ru/employer/1102601?hhtmFrom=vacancy;Москва
83994317;Senior Data Scientist (Валидация моделей кредитного риска КИБ);https://hh.ru/vacancy/83994317;0;0;-;Сбер. Data Science;https://hh.ru/employer/3529?dpt=3529-3529-data&hhtmFrom=vacancy;-
82632638;Lead data scientist;https://hh.ru/vacancy/82632638;300000;350000;₽;Дром;https://hh.ru/employer/1781300?hhtmFrom=vacancy;Томск
78125945;Senior Data Scientist (Промо Прогноз);https://hh.ru/vacancy/78125945;0;0;-;МАГНИТ, Розничная сеть;https://hh.ru/employer/49357?hhtmFrom=vacancy;Краснодар
83670409;Senior Data Scientist (проект Customer Value Managnent);https://hh.ru/vacancy/83670409;0;0;-;МАГНИТ, Розничная сеть;https://hh.ru/employer/49357?hhtmFrom=vacancy;Москва
82791964;Senior Data Scientist;https://hh.ru/vacancy/82791964;0;0;-;RoRe Group;https://hh.ru/employer/49700?hhtmFrom=vacancy;-
81300397;Ведущий Data Scientist (Deep Learning), Рекомендации и персонализация;https://hh.ru/vacancy/81300397;0;0;-;Ozon Информационные технологии;https://hh.ru/employer/2180?dpt=ozonru-2180-dev&hhtmFrom=vacancy;-
79304757;Data Scientist;https://hh.ru/vacancy/79304757;0;0;-;INSITECH Development;https://hh.ru/employer/5289974?hhtmFrom=vacancy;Москва
72127423;Senior data scientist (разработка моделей для казначейства и рыночных рисков);https://hh.ru/vacancy/72127423;0;0;-;ПАО ВТБ, Технологический блок;https://hh.ru/employer/4181?dpt=vtb-4181-teh&hhtmFrom=vacancy;-
81489623;Data Scientist / ML Engineer (Middle+);https://hh.ru/vacancy/81489623;180000;260000;₽;DIGINETICA;https://hh.ru/employer/1723062?hhtmFrom=vacancy;Екатеринбург
83761742;Data Scientist (автор курса);https://hh.ru/vacancy/83761742;0;0;-;GeekBrains;https://hh.ru/employer/1111672?hhtmFrom=vacancy;Москва
83073814;Data Scientist (Middle\Middle+);https://hh.ru/vacancy/83073814;0;0;-;билайн: ИТ, Data, Digital;https://hh.ru/employer/4934?dpt=bil-4934-it&hhtmFrom=vacancy;Москва
76829230;Senior Data Scientist;https://hh.ru/vacancy/76829230;0;0;-;Click;https://hh.ru/employer/2053040?hhtmFrom=vacancy;Санкт-Петербург
76391976;Data Scientist (Синтез речи);https://hh.ru/vacancy/76391976;0;0;-;ООО АБК;https://hh.ru/employer/1320790?hhtmFrom=vacancy;Москва
82421077;Портфельный риск-аналитик / Middle Data Scientist (модели кредитного риска);https://hh.ru/vacancy/82421077;0;0;-;ООО Элемент Лизинг;https://hh.ru/employer/14402?hhtmFrom=vacancy;-
83209990;Data scientist;https://hh.ru/vacancy/83209990;0;0;-;билайн: ИТ, Data, Digital;https://hh.ru/employer/4934?dpt=bil-4934-it&hhtmFrom=vacancy;Москва
83282596;Data Scientist (C++);https://hh.ru/vacancy/83282596;0;0;-;Merk Team;https://hh.ru/employer/46769?hhtmFrom=vacancy;Санкт-Петербург
79002008;Аналитик/Data Scientist;https://hh.ru/vacancy/79002008;0;0;-;Государственная корпорация Агентство по страхованию вкладов;https://hh.ru/employer/36277?hhtmFrom=vacancy;-
83646220;Senior Data Scientist (Rec. system);https://hh.ru/vacancy/83646220;0;0;-;Okko;https://hh.ru/employer/1375441?hhtmFrom=vacancy;-
82540302;Data Scientist;https://hh.ru/vacancy/82540302;0;0;-;билайн: ИТ, Data, Digital;https://hh.ru/employer/4934?dpt=bil-4934-it&hhtmFrom=vacancy;Москва
80493882;Senior Data Scientist;https://hh.ru/vacancy/80493882;0;0;-;ООО Страховая компания Сбербанк страхование;https://hh.ru/employer/1809605?hhtmFrom=vacancy;-
84007142;Senior Data Scientist NLP;https://hh.ru/vacancy/84007142;0;0;-;Сбер для экспертов;https://hh.ru/employer/3529?dpt=3529-3529-prof&hhtmFrom=vacancy;Москва
78959208;Data Scientist (Middle);https://hh.ru/vacancy/78959208;0;0;-;Газпромбанк;https://hh.ru/employer/3388?dpt=3388-3388-gazprom&hhtmFrom=vacancy;Москва
81326730;Lead Data Scientist;https://hh.ru/vacancy/81326730;0;0;-;INSITECH Development;https://hh.ru/employer/5289974?hhtmFrom=vacancy;Санкт-Петербург
81489622;Data Scientist / ML Engineer (Middle+);https://hh.ru/vacancy/81489622;180000;260000;₽;DIGINETICA;https://hh.ru/employer/1723062?hhtmFrom=vacancy;Казань
83082763;Senior Bioinformatician Scientist and Team Lead;https://hh.ru/vacancy/83082763;0;0;-;Flow Health, Inc;https://hh.ru/employer/2958547?hhtmFrom=vacancy;Москва
83646227;Senior Data Scientist (Rec. system);https://hh.ru/vacancy/83646227;0;0;-;Okko;https://hh.ru/employer/1375441?hhtmFrom=vacancy;-
82633532;Senior Data Scientist;https://hh.ru/vacancy/82633532;0;0;-;ООО ДСЛАБ;https://hh.ru/employer/9380103?hhtmFrom=vacancy;-
76954383;Lead data scientist (Анализ цены и Trade in);https://hh.ru/vacancy/76954383;0;0;-;Домклик;https://hh.ru/employer/2136954?hhtmFrom=vacancy;Москва
